Id,state,phone_number,account_length,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,customer_service_calls,churn
370,IL,775-538-1482,147,yes,no,26,255.29006482933022,105,49.27590876881142,274.02275609329695,90,19.517945008074808,36.18188913098894,145,28.12406610922754,17.948139383847174,2,1.730845728204018,4,False
371,CA,207-325-1630,173,yes,no,14,99.58493830951551,135,5.647688303159926,296.6808398181324,17,15.138076024296442,190.64403980792014,102,40.60549249098432,6.651469837532473,17,1.3950047146279365,1,False
372,FL,760-761-3852,82,yes,no,49,147.33724150495405,99,34.58183466849176,141.36862822039018,36,26.289740970919077,218.25848620178903,14,27.776436112762656,18.897780524299073,14,2.8122293442151736,6,False
373,CA,754-518-1987,246,no,no,35,155.09357658917193,95,10.451966385522379,315.4889333983875,61,18.147706264796923,139.87308365313663,113,45.58221048901043,0.2716317579753946,7,2.040688704787411,9,False
374,TX,554-259-9841,55,no,yes,7,342.46608941933124,147,36.402492116846815,180.55146229669018,100,36.85674247743014,243.8768725089386,90,4.8080591779825195,6.981650765304743,17,9.45853537397855,9,False
375,NY,689-176-7652,115,yes,no,14,335.493234201302,130,35.887539342175685,198.89835633882558,95,26.47675977956713,103.01686948133477,96,30.239064583590647,2.6419680345748042,2,0.8417043656020384,6,False
376,TX,540-353-6016,169,yes,no,2,286.0440264806643,85,13.24155486982833,349.9064441029859,25,8.22858720782069,131.5591465815845,146,28.964261722130722,2.5323965809004734,5,2.1167082700450326,9,False
377,FL,869-419-5358,41,yes,no,46,107.33085466213925,101,14.9424511625218,299.8569491686916,75,38.00294355892866,338.08171117578433,139,33.69695977004886,16.308589880231366,14,0.8072330458291443,4,False
378,CA,696-757-7780,15,yes,yes,12,51.7719405093343,79,33.42899425290024,145.76640184735362,14,6.762987011968477,141.38251867556482,72,42.00352825665477,18.36736629500246,11,9.803853486444364,9,False
379,CA,266-852-7602,185,no,no,40,131.40932407059992,142,20.724129861450255,33.31059087126398,91,42.274360067809155,140.88028395703842,60,36.840948048242964,15.555165084659713,4,9.18413509097005,5,True
380,IL,379-799-3349,175,yes,yes,33,115.37425581882587,32,11.338302545595742,230.3757036140463,140,46.70826531613853,220.61780346339688,125,39.93357129789641,19.532314379851197,6,7.16631589765411,0,False
381,CA,630-679-2241,154,no,no,23,191.89625604684605,146,37.12062074179913,255.2522963609945,127,17.477373928872986,340.71210555521924,122,15.863202834445833,4.326579403325415,14,4.259730322199133,3,False
382,IL,201-653-7764,83,no,no,39,278.87293122169376,67,9.39908116814404,238.25686084588148,90,46.45484639662068,344.5857427049601,40,20.5998741713103,2.815998244193809,6,1.9017813552399254,3,False
383,NY,135-843-8843,123,yes,yes,31,304.6633404412346,55,43.07089587895744,339.7159523722282,79,40.06439163788184,215.49054837642115,16,32.085294754219056,10.414075640792271,12,2.214897250201424,7,False
384,FL,998-172-6472,36,yes,no,31,300.3565073313627,31,26.70413715448772,306.1507287462862,124,46.276909328180956,30.34784633757841,12,28.566150652396892,16.58075229485236,2,4.430400085560114,1,False
385,IL,990-169-3472,63,no,yes,29,145.09617959138168,17,7.073628986206433,173.62614181780754,16,33.980966572200686,318.2100962458879,60,48.13298599858575,0.796781816761194,12,7.682226713364816,0,False
386,NY,807-880-7704,187,no,yes,48,249.91498990741854,132,35.31547200948725,50.114395991161906,59,13.31091389222825,212.4761486646554,65,10.96805599685213,19.911313219997638,2,2.6472949599895887,6,False
387,CA,927-741-6051,172,yes,no,12,130.10694320775042,29,26.919825899577944,182.338806240639,120,44.937115371726684,147.11885065277949,82,18.8613618776548,12.044918584106457,1,3.1079191253464664,5,False
388,CA,616-527-4610,94,yes,no,0,49.48977383525847,87,16.306763446150857,250.5580863878474,56,10.844723656195699,295.34244512510026,19,29.492251197673028,19.57883624362755,3,5.999442914044706,4,False
389,NY,259-248-8397,136,yes,no,33,254.50088499294154,48,22.281890250745032,224.46713863264148,121,12.226906448841705,157.9463869920656,70,43.6622609569353,7.301632664675539,16,2.3772936227825356,7,False
390,CA,811-661-9258,162,no,no,14,33.14481682233211,46,16.32021169219994,202.20386166748315,52,15.011023526737459,40.894241984084694,59,46.608729185167604,9.160476410671786,5,5.842186212928036,1,False
391,NY,911-480-8426,165,no,yes,43,160.93842798671633,84,14.625240115653634,180.0220665648772,100,16.603822951356065,292.743111378246,131,18.129743879724728,15.047228847947842,10,3.8713089327228456,1,False
392,IL,441-937-6249,120,yes,yes,13,135.40136617666423,127,9.853204200498185,124.00379936876362,38,26.695022822289467,204.67500832632393,10,5.221206153264879,15.854009011226374,5,0.34368205901348037,8,False
393,IL,826-271-3817,24,no,no,28,251.88081232603278,113,19.41282239059884,118.75096375188136,137,36.24595330083412,138.2059322317428,47,22.237745500264886,4.660661067004805,1,4.027012862319639,0,False
394,NY,713-308-4874,141,no,yes,33,275.19855128332125,40,14.047385903171396,190.0740732562566,142,46.45799237123282,110.28556043323238,88,20.92851887520834,18.596021726154454,16,9.195252795191449,5,False
395,IL,453-570-5211,102,yes,yes,17,127.31028351081082,132,34.804855378588016,81.39300685748768,105,6.245004192104117,220.0151870129362,98,49.351379260625095,17.34846243669457,2,2.931118791334606,2,False
396,IL,363-761-4374,132,yes,no,6,289.7206446223531,63,34.8260835758387,139.0193355439365,126,47.809729386955325,96.57585543203204,91,22.69093972595789,0.36410606206397134,11,3.2283238943646895,4,False
397,IL,410-307-3665,82,no,yes,28,124.0533633615788,43,26.088331642670646,133.67336790723186,79,46.223502420647044,133.63228369824103,76,16.674703966555015,2.5713621171036616,13,0.6594088805928688,7,False
398,TX,545-769-1632,164,no,yes,30,172.8244351956996,131,39.34133731857541,217.88249650694428,139,4.591966024689869,233.68969901247476,26,19.538113977676833,9.921942128141348,1,6.150474485692943,6,False
399,FL,154-111-4719,163,yes,no,24,262.6459286445229,122,42.384306512290316,51.338336116167866,79,19.29541460919501,312.09422412989824,136,21.052461469943065,9.219110282263653,4,8.49242364298339,3,False
400,CA,614-755-1236,156,yes,yes,37,251.73447335193234,71,29.82878995684511,295.49397768483044,119,41.03088273436815,200.52490508531162,121,41.43393834543757,14.167817100696707,9,3.5292289309310165,7,False
401,TX,378-447-7770,101,yes,no,13,345.957911139904,32,31.708887812644818,209.96108172300868,141,31.355674183011253,272.9140474557096,145,5.88871485590068,1.7942275210606806,9,2.4024555751998844,9,False
402,IL,203-729-7099,26,yes,yes,7,102.0515277490982,55,15.578523669745529,244.6645378482993,65,39.39650928232498,274.1793932041734,69,17.19233834600128,12.89710613394253,8,9.566118541638586,1,True
403,NY,971-347-9555,52,yes,no,26,241.94173233266636,65,44.95372163386495,254.9900492030185,98,36.513600261914604,242.59326485100377,49,48.38328761154078,12.327398622691648,12,7.450726145914884,6,False
404,IL,420-732-1285,130,no,yes,1,225.09821064824877,144,3.1618901322814317,123.27492378961168,146,25.84496543010385,108.66826805776566,98,9.348920230342397,4.672391969560888,9,5.671635592832645,4,False
405,FL,248-183-5037,50,no,yes,16,322.83150543680955,127,18.732918533256594,180.51890156315727,140,3.9784662056815776,307.3723514080774,50,37.64486343356432,10.84787928536799,5,3.055311663448841,5,False
406,IL,505-555-5895,179,no,no,36,80.03588532636002,140,36.64642023439309,335.9987058782935,109,30.04487369909605,169.60820980466127,149,19.10688805751794,4.444144139919639,10,2.2079801797640086,2,False
407,NY,260-883-3785,187,no,no,13,270.57541234781854,122,5.84429646421574,275.3456761589808,138,4.331199346846207,44.14743805942418,124,29.92570525733722,2.938460542012127,3,7.157440390004672,9,False
408,FL,608-753-5576,221,yes,no,24,211.84595720600586,53,10.792137316558046,340.2582000714193,66,30.97888244168628,108.27605442224805,109,6.7783058484263385,11.46269869308141,13,5.217888171373442,6,False
409,IL,762-213-3408,246,yes,no,29,117.89307833212973,137,30.285714937416856,268.80139044681226,60,40.419721399696556,274.97547331178106,126,16.707760032989434,19.549485566011406,16,5.205998168029811,6,False
410,FL,440-869-3496,177,yes,yes,28,181.8191725270957,117,28.87969623025078,86.19204470672557,121,30.07960393769209,52.1226674615966,98,26.041517199722634,4.7386669834349,19,0.737098186722438,1,False
411,CA,942-934-6299,48,no,yes,19,136.8085110623353,26,37.46855821428584,50.651482830296395,113,49.85704661896146,77.15660868957158,102,13.121631592441203,7.106722987103038,1,5.12194476759606,0,True
412,CA,801-506-2689,122,no,yes,20,215.38028889230748,68,41.00540667623225,214.85165975029236,136,23.88159200866079,252.15258113334542,148,28.009757266551304,5.131464519800934,9,8.227440310394936,9,False
413,IL,295-565-5406,160,no,no,21,314.4801954606931,147,8.171819768560118,144.50024950483507,64,37.943718252991395,315.63225271281294,69,12.548447075010383,5.329196432929894,2,9.46799277795759,1,False
414,FL,361-518-9597,120,yes,yes,34,212.17759501190466,108,2.8822875092116185,118.14653124421447,10,34.02623800361156,232.79424161844378,77,33.20482652722659,8.083842683733613,6,1.0668239748173514,7,False
415,NY,242-441-6435,233,no,yes,36,232.1511738645069,93,35.10264894362749,288.3075188561336,99,49.58872119478822,101.13313722545747,87,45.409008332015084,14.037110213012403,6,6.311652106990708,9,True
416,IL,200-343-5107,189,yes,no,15,195.99931107670702,54,16.466806196785242,147.43784546622317,62,36.23451224370105,47.092404239855554,55,6.103454592875428,0.7760904806189028,0,5.683472507982469,2,False
417,CA,338-660-9785,56,yes,no,49,46.37296206255229,117,32.047227868061775,131.44031031497724,82,9.873475110050691,226.84050641609974,47,12.397569717252145,19.142483913711203,7,8.903124909481418,3,False
418,CA,528-902-8629,72,yes,yes,48,104.51473820035017,71,9.226140226986786,301.99602981408333,117,47.864849908027566,45.16754493797247,26,42.532305308495836,0.92559758978495,0,7.512440301848715,7,False
419,IL,233-166-8693,234,yes,no,42,187.4405534182665,68,24.51392223996622,300.8119476756672,17,34.05330686939654,226.07105662136223,75,32.31456730121396,17.625063638891195,7,9.652618691653132,2,False
420,FL,172-498-8842,119,yes,yes,16,129.27529079830552,147,26.21238781104497,144.03732408161812,51,4.848235078706715,102.18558213155042,45,5.778028022843131,17.88756197523998,13,9.600325375819963,5,False
421,CA,677-958-5225,78,yes,yes,15,88.16435128358215,20,30.08373518591437,296.3995843155092,34,33.5632786776614,319.4899399708255,83,25.344805525255776,10.489783751830466,13,2.256850933452208,1,False
422,FL,565-305-6907,52,no,no,1,191.32250941390026,111,26.63216078386709,302.2491169064514,47,44.389731520389205,182.0296539159558,16,12.068408720544081,2.739936572379349,1,7.253508719004222,2,False
423,CA,867-365-6656,185,yes,yes,3,133.2991339033121,79,25.793156970978266,165.6577712094932,94,29.698009375521202,101.66029865910261,25,11.556626915363347,11.302919411138877,7,5.305230913648944,0,False
424,CA,892-352-5259,43,yes,no,20,112.59444581549272,132,17.971239391225065,51.2714016669349,33,18.992942625536536,303.0065012987493,23,47.150976481305136,12.572643198056994,18,2.146019952153054,8,True
425,TX,194-881-5917,49,no,no,38,178.47533358092187,43,5.416651343268139,30.507086229228833,69,41.40366243538957,111.29132750320267,89,38.55399430765323,17.155179156142225,9,1.9486908221740074,3,False
426,CA,337-480-3530,212,yes,yes,33,72.6509625862954,110,6.296969446248431,197.45358812447842,120,39.56057639387981,128.11170448796017,34,35.4190684891589,11.017907515391395,6,0.810843412662865,5,False
427,NY,124-752-3529,70,no,yes,29,326.87863458413034,113,22.821357171543376,140.10415787851383,75,28.120743403102438,296.9689276977458,114,13.468583219737214,8.214187918066765,12,7.95545276418689,6,False
428,IL,491-636-8340,187,no,yes,5,307.6646713341565,49,19.078070135407664,349.08220613067715,62,9.409364955003216,128.81344953619072,13,7.691524785965623,16.765823877082276,14,3.2450478062000956,1,False
429,IL,111-899-9734,204,no,no,16,256.4385874369713,28,26.774470624375894,277.17151988073095,115,14.047351305112706,161.25240615380395,136,43.7999658216968,19.619035947052378,10,8.569688353289665,7,False
430,FL,945-631-6777,71,yes,yes,38,63.98842482830599,76,16.632232124300813,273.608146032132,105,37.44723066493307,141.2530146428373,65,2.2822193284376446,12.902064103158665,13,6.083153660232146,8,False
431,CA,927-546-3719,67,yes,no,24,278.28072143030175,91,35.01968438985557,335.67768585194995,48,40.69194393895652,67.24810170572027,15,20.62862833764894,17.48774074605619,10,6.736333548384607,9,False
432,NY,960-142-5349,170,no,no,4,288.54634499488606,73,43.469831456456504,314.07180732586266,51,15.404733345967509,42.446659918984366,138,15.32540014214401,11.974702256581285,1,2.9167374961019665,1,False
433,FL,229-159-7610,84,yes,yes,4,275.68467766858805,92,16.345433061769647,131.8199934260444,120,19.663283704965757,261.853015699514,138,29.378057616743533,13.795759828206114,1,4.572942793956836,4,False
434,TX,386-616-7488,25,yes,no,19,66.46908387815716,56,11.263232381073372,83.11591091324044,113,5.726330491990167,236.4438796594306,124,14.024404922520066,13.763342350978377,11,4.123175780831248,1,False
435,FL,741-481-4850,91,no,yes,15,236.0505462616847,15,7.576667564196278,268.6855248209543,86,36.24617352159199,120.3571416166583,66,16.93785724775878,14.095739736805307,14,2.356886639246012,4,False
436,FL,789-352-6175,103,no,yes,40,296.98393463980756,25,31.580193947398996,151.04764597851937,17,2.1717221408015046,124.59171999516113,74,42.801913039673295,6.4202688785726725,16,8.325121685267925,6,False
437,CA,562-556-6078,57,yes,yes,36,214.75308839029367,48,23.305087574747333,181.41524852190605,35,4.233993018515267,332.401850562778,74,30.9530635234169,11.513227925434247,13,6.220845058066211,5,False
438,TX,182-198-6448,147,no,yes,39,236.85036007298848,122,11.02475442542187,231.7272740079446,149,2.2085152536363157,346.0547607147175,112,8.992761311809682,11.882711679475907,15,0.3743197745307014,3,False
439,FL,255-289-7406,91,no,yes,8,176.67631341641797,149,33.350563198009056,320.51925661927703,52,32.975340000205605,181.49916903478191,30,36.870634087799914,6.30143253426464,7,8.199170193786884,1,False
440,NY,179-499-7907,47,no,yes,4,199.18634236289682,147,9.127192784253651,164.1080811747091,119,22.034582129626234,286.784558554078,42,11.958041671034163,6.997047354073274,16,1.0603775602859145,6,False
441,NY,708-359-2638,136,yes,yes,41,41.00059467255207,80,28.606433880701722,280.6614048701956,109,16.282244544479852,265.73948027819694,31,22.784236645399044,15.244935300334294,4,4.036964335325592,9,True
442,IL,651-884-2382,28,yes,no,1,234.46816703145106,119,27.303122318012704,115.86873320789039,72,45.809648497141296,125.14166704385502,119,33.03714736828608,11.654476812344983,11,5.712569016303779,8,False
443,TX,479-919-4292,173,yes,yes,8,56.06310812517094,64,37.242934456932,253.35097309555636,58,11.25453414447712,48.74006736655307,13,15.052617797959389,2.9842229592633718,5,0.07651245661217998,0,False
444,TX,919-519-5517,196,no,no,42,169.2046701888715,138,4.645262717152004,30.505414744931798,124,20.689664498307227,75.6180022831808,149,20.437127104438026,16.752739773657446,17,6.529081054429361,2,False
445,IL,330-789-8870,72,yes,no,35,123.6496312535705,58,44.61790072886386,308.8823083170031,146,47.13496644453208,298.2541174402443,83,37.23918067059924,17.662285741486393,4,6.59702939560257,6,False
446,FL,673-867-3044,86,no,no,21,204.53694406774818,30,35.743602855047335,39.721465585428,74,22.501115016178034,263.9884223988099,128,47.01972576436848,9.322822959156284,5,6.5252631713264675,8,False
447,TX,582-618-2549,183,yes,yes,21,72.69322736742626,46,12.374047920740587,258.08120152402694,80,28.625296911058776,242.58715022792893,102,27.403762734054702,4.178148640458539,8,1.6346793810627713,4,False
448,NY,554-840-7140,140,yes,no,21,251.32588863146182,125,10.803456733267504,44.802620563610844,16,5.856169595335404,71.80762614292746,74,2.4786066347178917,18.952129908098104,14,2.557323267735494,6,False
449,NY,697-744-5481,211,no,no,33,284.4036918171105,33,22.719690278901602,115.1986238060811,89,39.92798657088619,234.7778199841679,74,18.246260059607863,17.645391290391526,9,2.4737581953274024,9,False
450,CA,673-830-7548,111,yes,yes,28,82.27342391781008,64,41.24313581814065,189.104769138097,76,22.292421300235432,277.08874607779694,19,21.134448072585656,4.88763492683677,16,9.60066983179637,6,False
451,TX,345-841-8758,74,no,yes,37,63.38018795260229,34,42.461599670677145,164.38037931143623,147,40.4247259807272,305.392559955293,56,18.280333760107716,1.9118747260539481,18,0.6752818722587728,3,False
